address,protocol_type,label,protocol
0xdffe798c7172dd6deb32baee68af322e8f495ce0,dex,assetProxyOwner,0x
0x38a795580d0f687e399913a00ddef6a17612c722,dex,coordinator,0x
0x45797531b873fd5e519477a070a955764c1a5b07,dex,coordinatorRegistry,0x
0x7eefbd48fd63d441ec7435d024ec7c5131019add,dex,erc1155Proxy,0x
0x8ed95d1746bf1e4dab58d8ed4724f1ef95b20db0,dex,erc20BridgeProxy,0x
0x95e6f48254609a6ee006f7d493c8e5fb97094cef,dex,erc20Proxy,0x
0xefc70a1b18c432bdc64b596838b4d138f6bc6cad,dex,erc721Proxy,0x
0x61935cbdd02287b511119ddb11aeb42f1593b7ef,dex,exchange,0x
0xdef1c0ded9bec7f1a1670819833240f027b25eff,dex,exchangeProxy,0x
0x080bf510fcbf18b91105470639e9561022937712,dex,exchangeV2,0x
0xef701d5389ae74503d633396c4d654eabedc9d78,dex,multiAssetProxy,0x
0x2a17c35ff147b32f13f19f2e311446eeb02503f3,dex,staking,0x
0xa26e80e7dea86279c6d778d702cc413e6cffa777,dex,stakingProxy,0x
0x3517b88c19508c08650616019062b898ab65ed29,dex,staticCallProxy,0x
0x7d3455421bbc5ed534a83c88fd80387dc8271392,dex,zeroExGovernor,0x
0xe41d2489571d322189246dafa5ebde1f4699f498,dex,zrxToken,0x
0xba7f8b5fb1b19c1211c5d49550fcd149177a5eaf,dex,zrxVault,0x
0xc586bef4a0992c495cf22e1aeee4e446cecdee0e,dex,Aggregation Protocol ( 1split.eth),1inch
0x50fda034c0ce7a8f7efdaebda7aa7ca21cc1267e,dex,Aggregation Protocol (1proto.eth),1inch
0x11111112542d85b3ef69ae05771c2dccff4faa26,dex,Aggregation Router V3,1inch
0x0000000000004946c0e9f43f4dee607b0ef1fa1c,dex,CHI token,1inch
0xee262adcd9ecc0476452e302cf3c822f634dafaf,dex,Cumulative Merkle Drop,1inch
0x07d91f5fb9bf7798734c3f606db065549f6893bb,dex,DEX Oracle,1inch
0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45,dex,Deployer of Aggregation Protocol,1inch
0x68a17b587caf4f9329f0e372e3a78d23a46de6b5,dex,Deployer of Mooniswap Factory,1inch
0xee4f7b6c39e7e87af01fb9e4cee0c893ff4d63f2,dex,Deployer of contractAddress V3,1inch
0x514df5293aa7ca53c05d79c37b836596c4abf687,dex,Exchange Deployer,1inch
0x7e1e3334130355799f833ffec2d731bca3e68af6,dex,Exchange Deployer 2,1inch
0xb33839e05ce9fc53236ae325324a27612f4d110d,dex,Exchange Governance,1inch
0xd5c5c41248f949fce678a7f1619bcea7872c93ef,dex,Exchange Governance,1inch
0x2eea44e40930b1984f42078e836c659a12301e40,dex,Fee Collector,1inch
0xc61f21d7e40c5024f6f0d8b711b76802a1300637,dex,FixedFeeSwap,1inch
0x40bbde0ec6f177c4a67360d0f0969cfc464b0bb4,dex,FixedRateSwap,1inch
0xa0446d8804611944f1b527ecd37d7dcbe442caba,dex,Governance Mothership,1inch
0x0f85a912448279111694f4ba4f85dc641c54b594,dex,Governance Rewards,1inch
0x3ef51736315f52d568d6d2cf289419b9cfffe782,dex,Limit Order Protocol,1inch
0xcb06df7f0be5b8bb261d294cf87c794eb9da85b1,dex,Liquidity Protocol Deployer,1inch
0xbaf9a5d4b0052359326a6cdab54babaa3a3a9643,dex,Liquidity Protocol Factory,1inch
0x71cd6666064c3a1354a3b4dca5fa1e2d3ee7d303,dex,Mooniswap Factory,1inch
0xbfc22e3b81bddc185eb7c50765a9f445589a12ae,dex,MultiKyber wrapper,1inch
0x11799622f4d98a24514011e8527b969f7488ef47,dex,Network Deployer,1inch
0x111111125434b319222cdbf8c261674adb56f3ae,dex,Network v2,1inch
0xae00455eac003408a2f10e895fbc6c6445535d56,dex,Network: Deployer 2,1inch
0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,dex,Owner,1inch
0x111111111117dc0aa78b770fa6a738034120c302,dex,Token,1inch
0x11111254369792b2ca5d084ab5eea397ca8fa48b,dex,exchange,1inch
0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,dex,exchange v2: Router,1inch
0xe295ad71242373c37c5fda7b57f26f9ea1088afe,dex,exchange: Airdrop,1inch
0x5fe3b8b19949c04da3f578c6468f3d444cd7a9bb,dex,exchange: Deployer,1inch
0xdb38ae75c5f44276803345f7f02e95a0aeef5944,dex,v3 Router,1inch
0x1111111254fb6c44bac0bed2854e76f90643097d,dex,v4 Router,1inch
0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,lending,Aave Collector,aave
0xca76ebd8617a03126b6fb84f9b1c1a0fb71c2633,lending,Emergency Admin,aave
0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5,lending,IncentivesController,aave
0x398ec7346dcd622edc5ae82352f02be94c62d119,lending,LendingPool,aave
0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,lending,LendingPool,aave
0x24a42fd28c976a61df5d00d0599c34c4f90748c8,lending,LendingPoolAddressesProvider,aave
0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,lending,LendingPoolAddressesProvider,aave
0x52d306e36e3b6b02c153d0266ff0f85d18bcd413,lending,LendingPoolAddressesProviderRegistry,aave
0xbd4765210d4167ce2a5b87280d9e8ee316d5ec7c,lending,LendingPoolCollateralManager,aave
0x311bb771e4f8952e6da169b425e7e92d6ac45756,lending,LendingPoolConfigurator,aave
0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,lending,LendingPoolCore,aave
0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d,lending,LendingRateOracle,aave
0xee56e2b3d491590b5b31738cc34d5232f378a8d5,lending,Pool Admin,aave
0xa50ba011c48153de246e5192c8f9258a2ba79ca9,lending,Price Oracle,aave
0x057835ad21a177dbdd3090bb1cae03eacf78fc6d,lending,ProtocolDataProvider,aave
0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,lending,WETHGateway,aave
0xffc97d72e13e01096502cb8eb52dee56f74dad7b,lending,aAAVE,aave
0x272f97b7a56a387ae942350bbc7df5700f8a4576,lending,aBAL,aave
0x05ec93c0365baaeabf7aeffb0972ea7ecdd39cf1,lending,aBAT,aave
0xa361718326c15715591c299427c62086f69923d9,lending,aBUSD,aave
0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,lending,aCRV,aave
0x028171bca77440897b824ca71d1c56cac55b68a3,lending,aDAI,aave
0xac6df26a590f08dcc95d5a4705ae8abbc88509ef,lending,aENJ,aave
0xd37ee7e4f452c6638c96536e68090de8cbcdb583,lending,aGUSD,aave
0x39c6b3e42d6a679d7d776778fe880bc9487c2eda,lending,aKNC,aave
0xa06bc25b5805d5f8d82847d191cb4af5a3e873e0,lending,aLINK,aave
0xa685a61171bb30d4072b338c80cb7b2c865c873e,lending,aMANA,aave
0xc713e5e149d5d0715dcd1c156a020976e7e56b88,lending,aMKR,aave
0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,lending,aREN,aave
0x35f6b052c598d933d69a4eec4d04c73a191fe6c2,lending,aSNX,aave
0x6c5024cd4f8a59110119c56f8933403a539555eb,lending,aSUSD,aave
0x101cc05f4a51c0319f570d5e146a8c625198e636,lending,aTUSD,aave
0xb9d7cb55f463405cdfbe4e90a6d2df01c2b92bf1,lending,aUNI,aave
0xbcca60bb61934080951369a648fb03df4f96263c,lending,aUSDC,aave
0x3ed3b47dd13ec9a98b44e6204a523e766b225811,lending,aUSDT,aave
0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,lending,aWBTC,aave
0x030ba81f1c18d280636f32af80b9aad02cf0854e,lending,aWETH,aave
0xf256cc7847e919fac9b808cc216cac87ccf2f47a,lending,aXSUSHI,aave
0x5165d24277cd063f5ac44efd447b27025e888f37,lending,aYFI,aave
0xdf7ff54aacacbff42dfe29dd6144a69b629f8c9e,lending,aZRX,aave
0xec568fffba86c094cf06b22134b23074dfe2252c,assets,aaveGovernanceV2,aave
0xd2174d78637a40448112aa6b30f9b19e6cf9d1f9,assets,aaveRaiPCVDeposit,aave
0x3472a5a71965499acd81997a54bba8d852c6e53d,assets,BADGER,badger
0x4441776e6a5d61fa024a5117bfc26b953ad1f425,assets,DAO_treasury,badger
0x798d1be841a82a273720ce31c822c61a67a601c3,assets,DIGG,badger
0xddb2dfad74f64f14bb1a1cbab9c03bc0eed74493,assets,GatedMiniMeController,badger
0x4fe70ee8fa906d59a88de5946f114bdbfc410a80,assets,KeeperAccessControl,badger
0x626f69162ea1556a75dd4443d87d2fe38dd25901,assets,OLD_root-validator,badger
0x0bb87f40d4eb6066a2311b7be3b45a3d15771557,assets,StrategyConvexStakingOptimizer,badger
0x76328277232c97baf76d23a69015cb478293a048,assets,StrategyCvxCrvHelper,badger
0x9a12a9141363a5b343b781c4951d42e327b89397,assets,StrategyCvxHelper,badger
0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28,assets,bBADGER,badger
0x53c8e199eb2cb7c01543c137078a038937a68e40,assets,bCVX,badger
0x7e7e112a68d8d2e221e11047a72ffc1065c38e1a,assets,bDIGG,badger
0x26b8efa69603537ac8ab55768b6740b67664d518,assets,bFpMbtcHbtc,badger
0x80348f4430f80b69f8f893b0f0d658e2e7053c1a,assets,bFpMbtcHbtc,badger
0x41671ba1abcba387b9b2b752c205e22e916be6e3,assets,badgerPeak,badger
0x394dcfbcf25c5400fcc147ebd9970ed34a474543,assets,badgerhunt,badger
0x660802fc641b154aba66a62137e71f331b6d787a,assets,badgertree,badger
0xe92261c2d64c363109c36a754a87107142e61b72,assets,balance_checker,badger
0x0c41a8613fbefcc8d6e5df1020dbb336f875247f,assets,bbveCVX-CVX-f,badger
0x937b8e917d0f36edebba8e459c5fb16f3b315551,assets,bbveCVX-CVX-f,badger
0x5dce29e92b1b939f8e8c60dcf15bde82a85be4a9,assets,bcrvBBTC,badger
0x8c76970747afd5398e958bdfada4cf0b9fca16c4,assets,bcrvHBTC,badger
0xae96ff08771a109dc6650a1bdca62f2d558e40af,assets,bcrvIbBTC,badger
0xf349c0faa80fc1870306ac093f75934078e28991,assets,bcrvOBTC,badger
0x55912d0cf83b75c492e761932abc4db4a5cb1b17,assets,bcrvPBTC,badger
0x6def55d2e18486b9ddfaa075bc4e4ee0b28c1545,assets,bcrvRenBTC,badger
0xd04c48a53c111300ad41190d63681ed3dad998ec,assets,bcrvSBTC,badger
0xb9d076fde463dbc9f915e5392f807315bf940334,assets,bcrvTBTC,badger
0xbe08ef12e4a553666291e9ffc24fccfd354f2dd2,assets,bcrvTricrypto,badger
0x27e98fc7d05f54e544d16f58c194c2d7ba71e3b5,assets,bcrvTricrypto2,badger
0x2b5455aac8d64c14786c3a29858e43b5945819c0,assets,bcvxCRV,badger
0xaf5a1decfa95baf63e0084a35c62592b774a2a87,assets,bharvestcrvRenBTC,badger
0x599d92b453c010b1050d31c364f6ee17e819f193,assets,bimBTC,badger
0x7feccc72ae222e0483cbde212f5f88de62132546,assets,bimBTC,badger
0x1862a18181346ebd9edaf800804f89190def24a5,assets,bslpWbtcBadger,badger
0x88128580acdd9c04ce47afce196875747bf2a9f6,assets,bslpWbtcDigg,badger
0x758a43ee2bff8230eeb784879cdcff4828f2544d,assets,bslpWbtcEth,badger
0x8a8ffec8f4a0c8c9585da95d9d97e8cd6de273de,assets,bslpWbtcibBTC,badger
0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1,assets,buniWbtcBadger,badger
0xc17078fdd324cc473f8175dc5290fae5f2e84714,assets,buniWbtcDigg,badger
0xfd05d3c7fe2924020620a8be4961bbaa747e6305,assets,bveCVX,badger
0x04c90c198b2eff55716079bc06d7ccc4aa4d7512,assets,bveCVX-CVX-f,badger
0x4b92d19c11435614cd49af1b589001b7c08cd4d5,assets,byvWBTC,badger
0x825218bed8be0b30be39475755acee0250c50627,assets,byvWbtcPeak,badger
0x47fb2585d2c56fe188d0e6ec628a38b74fceeedf,assets,chainlink_registry,badger
0x2a8facc9d49fbc3ecff569847833c380a13418a8,assets,core,badger
0xfbdca68601f835b27790d98bbb8ec7f05fdeaa9b,assets,crvIbBTC,badger
0x5b5cf8620292249669e1dcc73b753d01543d6ac7,assets,defiDollar_fees,badger
0x14f83ff95d4ec5e8812ddf42da1232b0ba1015e6,assets,delegate,badger
0x20dce41acca85e8222d6861aa6d23b6c941777bf,assets,devProxyAdmin,badger
0x9215cbdcde25629d0e3d69ee5562d1b444cf69f9,assets,devUngatedProxyAdmin,badger
0xb65cef03b9b89f99517643226d76e286ee999e77,assets,dev_multisig,badger
0x33909cb2633d4b298a72042da5686b45e9385ed0,assets,devtest_multisig,badger
0xcf7346a5e41b0821b80d5b3fdc385eeb6dc59f44,assets,dfdBadgerShared,badger
0x5a54ca44e8f5a1a695f8621f15bfa159a140bb61,assets,digg_treasury,badger
0x9b4efa18c0c6b4822225b81d150f3518160f8609,assets,experimental,badger
0xa6af1b913e205b8e9b95d3b30768c0989e942316,assets,experimental.digg,badger
0xf4146a176b09c664978e03d28d07db4431525dad,assets,experimental.sushiIBbtcWbtc,badger
0x6780b4681aa8efe530d075897b3a4ff6ca5ed807,assets,fBADGER-22,badger
0x20d6762ffc948116627d4437c0f0df7d20198158,assets,fDAI-22,badger
0x792a676dd661e2c182435aaefc806f1d4abdc486,assets,fDIGG-22,badger
0xd557c7f29201e296c7b689ef42dc48c9862afb87,assets,fETH-22,badger
0x653a32ed7aaa3db37520125cdb45c17adb3fdf01,assets,fFEI-22,badger
0x6856f0e1bd23c9a1b92f87581dd2f28e7c84ebcd,assets,fIBBTC-22,badger
0x8e0b2eb3ebcd55168099806cb865085f461c8cd8,assets,fUSDC-22,badger
0x352169127e1da21ad54788b7c17d990dd1b9c940,assets,fWBTC-22,badger
0x21cf9b77f88adf8f8c98d7e33fe601dc57bc0893,assets,governance_timelock,badger
0x30392694c25fbbe5c026cf846e9b6525a2ac3ec8,assets,harvest,badger
0xaae82e3c89e15e6f26f60724f115d5012363e030,assets,harvest.renCrv,badger
0xc4e15973e6ff2a35cc804c2cf9d2a1b817a8b40f,assets,ibBTC,badger
0xe505f7c2ffcce7ae4b076456bc02a70d8fe8d4d2,assets,ibBTCCrv,badger
0x711a339c002386f9db409ca55b6a35a604ab6cf6,assets,keeperAccessControl,badger
0xd35ff2c170cc1e44de4eddc9f2fc425c16670250,assets,mstable,badger
0x63cf44b2548e4493fd099222a1ec79f3344d9682,assets,native,badger
0x75b8e21bd623012efb3b69e1b562465a68944ee6,assets,native.badger,badger
0x4f3e7a4566320b2709fd1986f2e9f84053d3e2a0,assets,native.bbtcCrv,badger
0xf2f3ab09e2d8986fbecbba59ae838a5418a6680c,assets,native.bbtcCrv,badger
0xf92660e0fdafe945aa13616428c9fb4be19f4d34,assets,native.bbtcCrvV1.1,badger
0x98ca7afa876f0e15494e76e92c5b3658cde1ffe1,assets,native.bbveCVX-CVX-f,badger
0xbcee2c6cfa7a4e29892c3665f464be5536f16d95,assets,native.cvx,badger
0x826048381d65a65daa51342c51d464428d301896,assets,native.cvxCrv,badger
0x4a8651f2edd68850b944ad93f2c67af817f39f62,assets,native.digg,badger
0x8c26d9b6b80684cc642ed9eb1ac1729af3e819ee,assets,native.hbtcCrv,badger
0xff26f400e57bf726822eacbb64fa1c52f1f27988,assets,native.hbtcCrv,badger
0x7354d5119bd42a77e7162c8afa8a1d18d5da9cf8,assets,native.hbtcCrvV1.1,badger
0x54d06a0e1ce55a7a60ee175abceac7e363f603f3,assets,native.mstableFpMbtcHbtc,badger
0xd409c506742b7f76f164909025ab29a47e06d30a,assets,native.mstableImBtc,badger
0x2bb864cdb4856ab2d148c5ca52dd7ccec126d138,assets,native.obtcCrv,badger
0x5dd69c6d81f0a403c03b99c5a44ef2d49b66d388,assets,native.obtcCrv,badger
0x50dd8a61bdd11cf5539daa83bc8e0f581ed8110a,assets,native.obtcCrvV1.1,badger
0x1c1fd689103bbfd701b3b7d41a3807f12814033d,assets,native.pbtcCrv,badger
0xa9a646668df5cec5344941646f5c6b269551e53d,assets,native.pbtcCrv,badger
0x3f98f3a21b125414e4740316bd6ef14718764a22,assets,native.pbtcCrvV1.1,badger
0x61e16b46f74aed8f9c2ec6cb2dcb2258bdfc7071,assets,native.renCrv,badger
0x6582a5b139fc1c6360846efdc4440d51aad4df7b,assets,native.renCrv,badger
0xe66db6eb807e6dae8bd48793e9ad0140a2dee22a,assets,native.renCrvV1.1,badger
0xcce0d2d1eb2310f7e67e128bcfe3ce870a3d3a3d,assets,native.sbtcCrv,badger
0xf1ded284e891943b3e9c657d7fc376b86164ffc2,assets,native.sbtcCrv,badger
0x2f278515425c8ee754300e158116930b8eccbbe1,assets,native.sbtcCrvV1.1,badger
0x3a494d79aa78118795daad8aeff5825c6c8df7f1,assets,native.sushiBadgerWbtc,badger
0xaa8dddfe7dfa3c3269f1910d89e4413dd006d08a,assets,native.sushiDiggWbtc,badger
0x7a56d65254705b4def63c68488c0182968c452ce,assets,native.sushiWbtcEth,badger
0x522bb024c339a12be1a47229546f288c40b62d29,assets,native.tbtcCrv,badger
0xab73ec65a1ef5a2e5b56d5d6f36bee4b2a1d3ffb,assets,native.tbtcCrv,badger
0x9e0742ee7becde52a5494310f09aad639aa4790b,assets,native.tbtcCrvV1.1,badger
0x05ec4356e1acd89cc2d16adc7415c8c95e736ac1,assets,native.tricrypto,badger
0x2eb6479c2f033360c0f4575a88e3b8909cbc6a03,assets,native.tricrypto2,badger
0x647eeb5c5ed5a71621183f09f6ce8fa66b96827d,assets,native.tricrypto2,badger
0xf3202aa2783f3dee24a35853c6471db065b05d37,assets,native.tricrypto2V1.1,badger
0x95826c65eb1f2d2f0edbb7ecb176563b61c60bbf,assets,native.uniBadgerWbtc,badger
0xadc8d7322f2e284c1d9254170dbe311e9d3356cf,assets,native.uniDiggWbtc,badger
0x3eb64feb1f7d7037304b914bb8a109d2e09b5087,assets,native.vestedCVX,badger
0x3ff634ce65cdb8cc0d569d6d1697c41aa666cea9,assets,native.vestedCVX,badger
0x5b60952481eb42b66bdffc3e049025ac5b91c127,assets,native_autocompounder,badger
0xf8dbb94608e72a3c4ceeab4ad495ac51210a341e,assets,ops_botsquad,badger
0x1a6d6d120a7e3f71b084b4023a518c72f1a93ee9,assets,ops_botsquad_cycle0,badger
0x68de9e2b015904530593426d934ce608e117fa7a,assets,ops_cycle_bot,badger
0xda25ee226e534d868f0dd8a459536b03fee9079b,assets,ops_deployer,badger
0xee8b29aa52dd5ff2559da2c50b1887adee257556,assets,ops_deployer2,badger
0x283c857ba940a61828d9f4c09e3fcee2e7aef3f7,assets,ops_deployer3,badger
0xef42d748e09a2d9ef89238c053ce0b6f00236210,assets,ops_deployer4,badger
0xc6a902de22b10cb176460777ce6e7a12a6b6ae5a,assets,ops_deployer5,badger
0x7c1d678685b9d2f65f1909b9f2e544786807d46c,assets,ops_deployer6,badger
0x46099ffa86aaec689d11f5d5130044ff7082c2ad,assets,ops_earner,badger
0xcf4ff1e03830d692f52eb094c52a5a6a2181ab3f,assets,ops_executor1,badger
0x8938bf50d1a3736bda413510688834540858daea,assets,ops_executor2,badger
0xc69fb085481bc8c4bff99b924076656305d9a25d,assets,ops_executor3,badger
0xbb2281ca5b4d07263112604d1f182ad0ab26a252,assets,ops_executor4,badger
0x64e2286148fbeba8beb4613ede74bac7646b2a2b,assets,ops_external_harvester,badger
0x29f7f8896fb913cf7f9949c623f896a154727919,assets,ops_guardian,badger
0x73433896620e71f7b1c72405b8d2898e951ca4d5,assets,ops_harvester,badger
0x872213e29c85d7e30f1c8202fc47ed1ec124bb1d,assets,ops_keeper,badger
0xd4868d98849a58f743787c77738d808376210292,assets,ops_multisig,badger
0x576cd258835c529b54722f84bb7d4170aa932c64,assets,ops_multisig_old,badger
0x1318d5c0c24830d86cc27db13ced0ced31412438,assets,ops_root-validator-new,badger
0x058ec2bf15011095a25670b618a129c043e2162e,assets,oracle,badger
0x72dc16cfa95beb42aeebd2b10f22e55bd17ce976,assets,oracle_provider,badger
0x6f76c6a1059093e21d8b1c13c4e20d8335e2909f,assets,politician_multisig,badger
0xfda7eb6f8b7a9e9fcfd348042ae675d1d652454f,assets,registry,badger
0x0a4f4e92c3334821ebb523324d09e321a6b0d8ec,assets,rewardsLogger,badger
0x19d099670a21bc0a8211a89b84cedf59abb4377f,assets,rewards_escrow,badger
0x110492b31c59716ac47337e616804e3e3adc0b4a,assets,slpWbtcBadger,badger
0xe4aa1d8aaf8a50422bc5c7310deb1262d1f6f657,assets,team,badger
0x7d0398d7d7432c47dffc942cd097b9ea3d88c385,assets,techOpsProxyAdmin,badger
0x86cbd0ce0c087b482782c181da8d191de18c8275,assets,techops_multisig,badger
0xb10b3af646afadd9c62d663dd5d226b15c25cdfa,assets,testProxyAdmin,badger
0x55949f769d0af7453881435612561d109fff07b8,assets,test_multisig_1,badger
0x8de82c4c968663a0284b01069dde6ef231d0ef9b,assets,treasury,badger
0x042b32ac6b453485e357938bdc38e0340d4b9276,assets,treasury_multisig,badger
0xd0a7a8b98957b9cd3cfb9c0425abe44551158e9e,assets,treasury_vault_multisig,badger
0xcd7989894bc033581532d2cd88da5db0a4b12859,assets,uniWbtcBadger,badger
0x0c79406977314847a9545b11783635432d7fe019,assets,uniswap_rewards,badger
0xe3952d770fb26cc61877cd34fbc3a3750881e9a1,assets,unitroller,badger
0xe15e6583425700993bd08f51bf6e7b73cd5da91b,assets,v3pool_wbtc_badger,badger
0x8ed4bbf39e3080b35da84a13a0d1a2fdce1e0602,assets,vlCvxExtraRewardDistribution,badger
0x8751d4196027d4e6da63716fa7786b5174f04c15,assets,wibBTC,badger
0xbba4b444fd10302251d9f5797e763b0d912286a1,assets,zap_ibbtc,badger
0xa331d84ec860bf466b4cdccfb4ac09a1b43f3ae6,dex,Authorizer,balancer
0x48767f9f868a4a7b86a90736632f6e44c2df7fa9,dex,InvestmentPoolFactory,balancer
0x67d27634e44793fe63c467035e31ea8635117cd4,dex,MetaStablePoolFactory,balancer
0x0f3e0c4218b7b0108a3643cfe9d3ec0d4f57c54e,dex,NoProtocolFeeLiquidityBootstrappingPoolFactory,balancer
0xc66ba2b6595d3613ccab350c886ace23866ede24,dex,StablePoolFactory,balancer
0xba12222222228d8ba445958a75a0704d566bf2c8,dex,Vault,balancer
0xa5bf2ddf098bb0ef6d120c98217dd6b141c74ee0,dex,WeightedPool2TokensFactory,balancer
0x8e9aa87e45e92bad84d5f8dd1bff34fb92637de9,dex,WeightedPoolFactory,balancer
0x751a0bc0e3f75b38e01cf25bfce7ff36de1c87de,assets,balancerLBPoolFactory,balancer
0x0391d2021f89dc339f60fff84546ea23e337750f,derivatives,BOND Token,barnbridge
0x10e138877df69ca44fdc68655f86c88cde142d7f,derivatives,Barn (Governance Staking),barnbridge
0xa62da56e9a330646386365dc6b2945b5c4d120ed,derivatives,BarnFacet,barnbridge
0xb93e511d913a17826d2df5ac8be122c0ebd1a26d,derivatives,ChangeRewardsFacet,barnbridge
0x913d3924c2e52b500d5acc6f6080120045dc507b,derivatives,Controller,barnbridge
0x9d0cf50547d848cc4b6a12bedcf7696e9b334a22,derivatives,DAO Rewards Pool,barnbridge
0x767f7d9e655161c9e6d8a3dbb565666fcaa2bdf4,derivatives,DiamondCutFacet,barnbridge
0x04499b879f6a7e75802cd09354ef2b788bf4cf26,derivatives,DiamondLoupeFacet,barnbridge
0x7ce67f40459cda69823bc3bea09736e3ba4da3af,derivatives,LINK-USD-1w-junToken,barnbridge
0x21f768446a171f50a20c727e420981ad70e0e9d9,derivatives,LINK-USD-1w-poolAddress,barnbridge
0x6f3903775df057f038516830c6a8bca13228dc62,derivatives,LINK-USD-1w-senToken,barnbridge
0x5040a19e59fecc9bdf62cea2f71a4604408c67bf,derivatives,Launch DAO,barnbridge
0xeb8e3e48f770c5c13d9de2203fc307b6d04381ff,derivatives,OwnershipFacet,barnbridge
0xb3f7abf8fa1df0ff61c5ac38d35e20490419f4bb,derivatives,Pool 1 (Stablecoins Deprecated),barnbridge
0xc25c37c387c5c909a94055f4f16184ca325d3a76,derivatives,Pool 2 (Uniswap BOND/USDC LP),barnbridge
0x2e93403c675ccb9c564edf2dc6001233d0650582,derivatives,PoolFactory,barnbridge
0xef157e092164d576e2d18b396de67f04c9a126ab,derivatives,UNI-USD-1w-junToken,barnbridge
0x4ab87e2e6c53c4ef437c73793e3029d76b258688,derivatives,UNI-USD-1w-poolAddress,barnbridge
0x49d9b25e10ee44f75c0c218cc3302196611388d1,derivatives,UNI-USD-1w-senToken,barnbridge
0x5779365ba25615bfff8c22636a40a1ef4963926f,derivatives,WBTC-ETH-1w-junToken,barnbridge
0xb0105f829d50841b949c274636c2d173a78db7e0,derivatives,WBTC-ETH-1w-poolAddress,barnbridge
0x8db2fde98327810d3a2f9ed804d39933c5473d5d,derivatives,WBTC-ETH-1w-senToken,barnbridge
0x2766cc123d0a005c73f7bac66ce9e6a746fc1006,derivatives,WBTC-USD-1w-junToken,barnbridge
0x13d5387389ac1a3b72391d88b03b893a945b17cd,derivatives,WBTC-USD-1w-poolAddress,barnbridge
0xc919d5d1053a9ab77529618e45f168b199bd823d,derivatives,WBTC-USD-1w-senToken,barnbridge
0xbf1d345817e458db6e441b39eb2189c8678a350c,derivatives,WETH-BTC-1w-junToken,barnbridge
0xe4fbc5a705aab5a094fc3961dfc764716f041ee9,derivatives,WETH-BTC-1w-poolAddress,barnbridge
0x1bd8665c25afae64ca5efd7623b363728cfc0e35,derivatives,WETH-BTC-1w-senToken,barnbridge
0xcd89c90ce3d565f51587033604591ba292ba1866,derivatives,WETH-USD-1w-junToken,barnbridge
0x31f7da25361ad99ca4daa4e8709624660f324f48,derivatives,WETH-USD-1w-poolAddress,barnbridge
0xb138dd4a00f9afa14c7feaacd710f37a22fe4f12,derivatives,WETH-USD-1w-senToken,barnbridge
0x69951b60b6253697f29c8311bfcea6da09bbac0d,derivatives,aDAI Rewards Pool,barnbridge
0xeadfc8b994bf3ee23dc0033e6f11dee4b166672e,derivatives,aGUSD Rewards Pool,barnbridge
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,derivatives,aUSDC Rewards Pool,barnbridge
0x51d924bf2ff813a68bd5f86cdcc98918f2ae5868,derivatives,aUSDT Rewards Pool,barnbridge
0x6c9dae2c40b1e5883847bf5129764e76cb69fc57,derivatives,bb_aDAI (Aave),barnbridge
0x6324538cc222b43490dd95cebf72cf09d98d9dae,derivatives,bb_aGUSD (Aave),barnbridge
0x3cf46da7d65e9aa2168a31b73dd4beea5ca1a1f1,derivatives,bb_aUSDC (Aave),barnbridge
0x660daf6643191cf0ed045b861d820f283ca078fc,derivatives,bb_aUSDT (Aave),barnbridge
0xdaa037f99d168b552c0c61b7fb64cf7819d78310,derivatives,bb_amDAI (Polygon Aave),barnbridge
0x7d0bdcdf61655d2ef3d339d2b15421f4f6a28d2f,derivatives,bb_amUSDC (Polygon Aave),barnbridge
0x18efbf54e18efbdd55e94176c65959864efc7d8e,derivatives,bb_amUSDT (Polygon Aave),barnbridge
0x673f9488619821ab4f4155fdffe06f6139de518f,derivatives,bb_cDAI (Compound),barnbridge
0x4b8d90d68f26def303dcb6cfc9b63a1aaec15840,derivatives,bb_cUSDC (Compound),barnbridge
0x89d82fdf095083ded96b48fc6462ed5dbd14151f,derivatives,bb_crDAI(Cream),barnbridge
0x62e479060c89c48199fc7ad43b1432cc585ba1b9,derivatives,bb_crUSDC (Cream),barnbridge
0xc45f49be156888a1c0c93dc0fe7dc89091e291f5,derivatives,bb_crUSDT (Cream),barnbridge
0x68af34129755091e22f91899ceac48657e5a5062,derivatives,cUSDC Rewards Pool,barnbridge
0x707c1bd52c4718bf040f350f7fe6ba0adb484e8d,derivatives,crDAI Rewards Pool,barnbridge
